wallet,cluster_id,cluster_size,suspicion_score,is_anomaly,cluster_risk_score,cluster_anomaly_count
1Hd9h2Mf7wNdXL9fK3mv839ziQJn6oEA7K,142,24,1.65,No,18.95,0
1Bee2wP9XhTiDHWnRPmrHr99zarRMnhftS,142,24,17.73,No,18.95,0
12Pssfx4j2EK7WSS3KtGXHTFR4Sfow4HkQ,142,24,17.54,No,18.95,0
bc1q2dgd24dtygyxa0jg8nmttukafrdt7exvvncu54,142,24,1.83,No,18.95,0
1NSYt4FX6vDRAnpXQdTgfnPn8yBP2cnrML,142,24,18.68,No,18.95,0
1Cu4PXLR9BJz6oyVjWfd9Q2KwvPzqMCbhP,142,24,5.84,No,18.95,0
bc1qzdu98zzm9hxr7nrz8jwuyhzl742az2t3sqvukc,169,25,39.44,No,18.88,0
bc1pjfvu55mg5uz8mevhv2p5d3d2lencxau78zkgsq36kza6h27hmdxq4r3fe7,169,25,19.48,No,18.88,0
1PEyxKuo2DdxTEmZ8nse7BgRqrbF2BF4XV,169,25,50.97,No,18.88,0
1DaVYmw7JGS774UUsSc4LHS7HT6JqP9qHe,169,25,7.77,No,18.88,0
bc1qxkc5zkhtvhtdctv6x70l3svqltuvk6v3st8e4w,169,25,11.87,No,18.88,0
3HBgTPChYemUSFdeXW7Ly5mhYdK8v4MWjU,169,25,6.65,No,18.88,0
37xQfBbetRUPUQEduXDTHtmPzwa66BxNEV,169,25,27.1,No,18.88,0
1GsfL5ncrUgbQXAxCNMmjKHqChavD2UJdW,169,25,10.24,No,18.88,0
1C4XerZjg2vRMiQwPDuAv346cUQEpD22o9,169,25,1.56,No,18.88,0
1MJaP5uDtsE1ECqnv3GhdLPZ3p2FYTV7ba,169,25,15.81,No,18.88,0
17nQY2Dwx574VvbYyNmoPSvGcHE7GPEppf,169,25,26.53,No,18.88,0
1C5MzjTmrQnockKdM27kLxWTNqSvQsdu89,169,25,4.12,No,18.88,0
1J6rD3F9C8RsfEbKzY2qAEfaKUpHo8QU18,169,25,6.99,No,18.88,0
34bq23r2bkL6xTuswacbqdZTkduTwTK8Mf,169,25,29.99,No,18.88,0
bc1qxjdpdtjw858na3vdvewph4pvq7snmrdlwmx09j,169,25,40.67,No,18.88,0
bc1qrxgfna6f7hc6f7jfnagyhms2xpr0t0xas00clh,169,25,6.52,No,18.88,0
3DRoioU9DZPWioPhMB4oFLvnSnhbCQtHos,169,25,14.94,No,18.88,0
329HKHU51efQHJqkZxRYzqb7Qq86ZEy37A,169,25,3.52,No,18.88,0
1NGtbjapmNe9Zfy1yUhmhFaDcJZiQHigC1,169,25,22.3,No,18.88,0
bc1qutzrecdlrynulrer7apskc6xpelvsf7edleggt,169,25,13.92,No,18.88,0
13dfukMWsr3MVTzUEhchJ6oWvFXj7d8Qph,169,25,7.46,No,18.88,0
bc1ptwkfrawk3p3etwqvykmmgzr5vj5w8zj09k7ucpznvakktchj2zaqdhp2vy,169,25,31.33,No,18.88,0
12NDy467Ks6i5vwFRhNob9TxoTE4wqA553,169,25,48.21,No,18.88,0
bc1qe0aj4wmu0fj3qpdljvl3ryydptnuw0uv0jtrqv,169,25,8.86,No,18.88,0
3NPP7JP8KUGYsM6AvDHiQsdtxs6GKDDrQG,169,25,15.68,No,18.88,0
bc1pm4eumw3h6slscrpcgeqz7usu458fvp54udm4fdcgk0w8apq3dntqvk80ml,165,28,30.62,No,18.83,0
bc1px6xx4dphfgxak5x4mzag2vhuahlsj4jnfn42lzpdkva6djqmrllqln6w73,165,28,5.93,No,18.83,0
13UVsHWXVCyLE6m24rX7cW7x7SG7MZ6ctP,165,28,6.73,No,18.83,0
bc1qqwgs2j5s8uh0g4rf0tr3792n6f436tjzu7j0yc,165,28,10.85,No,18.83,0
bc1p0z9s8k58jm239cks8p8njlc94en2473f2x5c29n70gl4g60ljycqs9zta0,165,28,54.53,No,18.83,0
bc1qrjtar35mqvdlm9fr4e2k0w7nlkmgjqfasew5au,165,28,21.27,No,18.83,0
1DwAy1C6wXy3jp3g97LCCmZeAVTCyv3Y3Z,165,28,10.87,No,18.83,0
bc1qsujv8yyaafpr5eaz9lmrwx7f5kqsfxlkwz5grm,165,28,5.03,No,18.83,0
bc1plkjpu70t80xyd0pa5pqcfaln8xum393kklj9maz2eqvygyj9cykse09x68,165,28,10.96,No,18.83,0
bc1q56ma9kd0yd6vh48jkm7ssteqkxdfle38zh27da,165,28,4.64,No,18.83,0
bc1qlc8ylf392umk4qs9839f6syceg9lyh5hl84rsm,165,28,17.1,No,18.83,0
18SvcvGoFg5ToQLvAFVVhFY4vT1HAyBkoJ,165,28,53.6,No,18.83,0
bc1qxxjpvvzg8c0hr97yut9upu9namxhrtcnswpqss,165,28,11.25,No,18.83,0
bc1qj5gs026q7h7jpxlu649e8d73psrt6l82zgdnav,165,28,36.19,No,18.83,0
38SDeoRREEHiyRRmtx2ccqhqUtRJriq7Q1,165,28,20.17,No,18.83,0
1NvhdxTtRDbvJkZwt2HhKAgVU33unfjdbY,165,28,7.73,No,18.83,0
18JtmFbeZs71CtQFNJg65E2oyFgfDAzXqB,165,28,6.62,No,18.83,0
3QXepeZ1hj8519eE3yYCsE4fCTXnUrykDs,165,28,43.21,No,18.83,0
bc1qc0knar0mlr33le976mpteurtdgffymn322y8ut,165,28,46.03,No,18.83,0
1AKgh8jNLwddHt5UzJXozJbYn1eP8D5Dbm,165,28,3.22,No,18.83,0
39SYyVu1Ak7i1L5bTSemwxojSLK6dkfuAE,165,28,14.34,No,18.83,0
3Mfrrad6RFmfiXJgtPwqti753yvjct3gAU,165,28,22.52,No,18.83,0
1DoCbWDGpUSZRP3iL1yLRp49MVq8bK6LNR,165,28,4.93,No,18.83,0
1CazkHxtnbiFbeWMfT5MRoTRd41w2vfd2A,165,28,52.93,No,18.83,0
bc1q22778de7qf739j9t03wvrp7zfvnp97h6p6tp4a,165,28,11.0,No,18.83,0
bc1pgmt2a02wvaxv0k85d89quy0gypnk43fqvq6cy7776cr7kpplr0cqkzqyh4,165,28,9.49,No,18.83,0
bc1qffeguxlxtk9qfwrl24rnaqds84drkfa9wpap20,165,28,2.03,No,18.83,0
1JH5v52CuWLHF7PV7W6jUjPDwDH34TZ9qh,165,28,3.51,No,18.83,0
35fonCEDRqTvfGcCaRYAzuJrcgobQ6GgkS,120,16,16.99,No,18.71,0
12S8nEifemD87TNF17rM8UgxQ5uNKvtPDU,120,16,2.97,No,18.71,0
1AHZv2RC9yW7t6GYCvbAjPDSFekc46rtGX,120,16,16.18,No,18.71,0
bc1phdfxz4x7jmq8wdj8mveqtcay2yu2vftfalcv6e0eh0xagmn3zv3qvzrf43,120,16,2.73,No,18.71,0
3JFwDNSnxJDMvq3MtmTNPFpBzw9s6LB3cf,120,16,35.51,No,18.71,0
3FnYi8RV4omTi4SHCAk5gVD6JzcHa8hkcs,120,16,20.9,No,18.71,0
3GeBysAYQvQxTyLFWrYS2DWpJNLHSYsVJT,120,16,10.5,No,18.71,0
bc1p7dur3ysuv9a4pnqa6cddvvp37xqma7jpeulsg2qrx2xamnkerchsgmnevx,120,16,2.11,No,18.71,0
1PpSzLqCkZ2UNuYTc5ghC5qgVSKcUvQzhv,120,16,44.51,No,18.71,0
bc1qqjpqp83dc2tkygyynster7reccsv3vreqgztmv,120,16,8.11,No,18.71,0
14NWTpxbYoLgSwTDfRppiHqTL95QHu1EGN,120,16,16.65,No,18.71,0
12WdRN6wnHn7R4ZUTXyQZxbeEF2VpoybJ7,120,16,7.32,No,18.71,0
3PLKXkCT2johg2CiwoWKVfnELM4z8n4YT5,120,16,17.05,No,18.71,0
bc1pmq3naxjnz7w7t9d6mggd6h26qgh2u4mccpck0c3ryzu54xw3l4nq5zxqwa,120,16,51.46,No,18.71,0
bc1qf66pvdkyq3c7sj0sklgekl222dv6c4mkh5ld4n,120,16,17.56,No,18.71,0
bc1qsqjsmuq8xmgh3hhy07x0mqqaju43gh7xue89ga,120,16,28.82,No,18.71,0
3CHXqEaBFTJWeC6cZkvq2BHcH9LxPgPDQt,174,21,25.52,No,18.67,0
bc1q220htvuslt5pznly7llg6sc3h9up3y00akwvrg,174,21,5.57,No,18.67,0
33u4SrXToXzMo9Rpwc8SwuqDryYQwcMX6k,174,21,0.36,No,18.67,0
bc1qtjpy49yva7u85ek3kyd32w79a5q8eu2chd2thz,174,21,21.37,No,18.67,0
bc1p5zpaammyyvfnvesycvncnyy4du6n0hdz66ncye3l7sd0yfwxqfhqjkmhvc,174,21,37.4,No,18.67,0
bc1q54x04c65tc3uzlfznhgc0chgej6um9zeq30ve4,174,21,22.31,No,18.67,0
3NAtyLSQ3TYsukDoiugiA8sprxCbMxnNML,174,21,7.21,No,18.67,0
bc1qpmhah0z2797pxhnsqwmgah7a2vezthtmltqu3x,174,21,19.28,No,18.67,0
3H8SqtZQSWvJXYk5dH1VEcPqtLYccwxZ2m,174,21,18.06,No,18.67,0
bc1qd6q3arud6cy5rlq249e8k82cluk5cq084gtx6y,174,21,22.31,No,18.67,0
1JPQaaXaQhLvs7oUpRYqChUhCpDLcR6wUd,174,21,21.67,No,18.67,0
bc1qp87e70udhjfttjdx2gdz7k43jz4vyk5f8e8v53,174,21,7.33,No,18.67,0
bc1qlkfazdnlt70g4k20z2xtf9gyh08khejp6hrcj0,174,21,1.91,No,18.67,0
3ESyirjUVsgTMc8YYnNMP8fih2CaHt5uYh,174,21,44.21,No,18.67,0
1FjNqq2yUgSGBsMH27UthTTT65rnvKzrVG,174,21,5.77,No,18.67,0
bc1qjcc4r2cmlgqfjd36upsvc2kc6p95vps588ftvx,174,21,35.58,No,18.67,0
1ERF6vbQ6Wb9bGtxCbqCfV4z58GUw1v3xw,174,21,2.04,No,18.67,0
3L9msdSEjgtKVwHhq2hWFh27a9suAz2a6j,174,21,9.04,No,18.67,0
3HNXEciCrYP4YT2KWEqxDcEjAAa6ztbYiZ,174,21,20.94,No,18.67,0
3GkfZJ1QXWUXkhhPdBo6RaHLphKyPoezkv,174,21,15.47,No,18.67,0
bc1q8hvu6snqej95r8veltjv7slldkza32z8tnr0cm,174,21,48.78,No,18.67,0
bc1q9w79ugnvpm0dngq5admrfwvzsfdtpj3s0fw5cu,127,20,7.35,No,18.64,0
bc1qt5ztzg8k6r0p4fzwdk38895kyvadauy7kxwfqp,127,20,2.15,No,18.64,0
bc1quqthfye4uu6lsuvq9p8r2dhl24uu0l6llfzx67,127,20,37.62,No,18.64,0
37V8CuZAapwKQhRwKy3jLXy26enPASDBmo,127,20,5.41,No,18.64,0
1FYFY8wqaRmwwnDuDGu9t44qunLdaJMHiG,127,20,8.09,No,18.64,0
bc1qfh4y2wgfaxfpav33k8tghzt0d8qm9y43ydmfm0,127,20,9.48,No,18.64,0
3NQpFj5ubmmn9EFrazimF4eRUijfCwxLSm,233,20,2.02,No,18.64,1
bc1pl0t6hcvy3ha76s63ejdmhdprxqjljgarpp498xqeupf3n7gne7eskd470x,233,20,11.64,No,18.64,1
bc1qg0vlcp967ysw7zsffu7kdfe5uwt2cxk6t354ej,127,20,16.83,No,18.64,0
bc1qthc9x8jxwwhlhvn02rq3yfhukc9uez0dn8ajz2,233,20,11.41,No,18.64,1
bc1q3ghms9v0khw3fhqtw273wu58e3746csp4u0qtz,233,20,21.65,No,18.64,1
bc1penwfys6ycy5eljqcskt80fgyjlgs0fystp6md5aasamgwq20pdjqgjp0xw,127,20,14.7,No,18.64,0
1P8TprJBPS9mFei4P9RKoZSi362DqM71ZS,127,20,16.14,No,18.64,0
3FT1S1UqurHMjMCJ4ux7NwGzVDzKgnGNve,233,20,10.16,No,18.64,1
1DfgyQH5V7pooFMmrpgj3eeHbSUVnWN4bf,127,20,19.98,No,18.64,0
17TUhq8gSXWx8m9VaSrYxUV62XfZsxyVUV,233,20,3.77,No,18.64,1
3L9UVUZVu4FGdSAnvspQH3mM9ydtnV9s7H,127,20,33.24,No,18.64,0
bc1qw5u0s9aplk3sknpsa6sqqlt6gy4s5jpt8mn3ax,233,20,29.95,No,18.64,1
1Q71AK6nrD7bgfvupGSCgNuxgEtsSymnDn,127,20,44.88,No,18.64,0
18gieSea977oJCaZ5QwtW5gzzx6beHZC2K,233,20,49.94,No,18.64,1
bc1qzhzjt8vmlphtn0pzxptrttzle6nfvmswsw25ae,233,20,6.08,No,18.64,1
16wZtqD4gq8f3UFFMs1V7xno4P3wfDfU5R,127,20,50.24,No,18.64,0
bc1qwv02c3kx2qv5hsm098nqxj7ukydk6h69jcdp69,127,20,11.47,No,18.64,0
3CPEdyJJjA1yr3dDqrRbxkq1bV2UmA56jS,127,20,10.41,No,18.64,0
bc1p9qzwhyyyjzzj89mzp7kpfexnc97rks788v0k25yyzjdwu3nspa8stxpz8r,127,20,12.1,No,18.64,0
bc1qxq2wcpe0s36v340xfjevrxsw8kpgzd5nszsuq9,233,20,33.32,No,18.64,1
14xQss8sN5qsEdfHmE5WMZyFhGS1qbhfDa,233,20,63.33,Yes,18.64,1
bc1qqsjaflfcrhu7vte56uaysdr7uv3n7xfxpn3qqe,233,20,14.62,No,18.64,1
12u1s5yYsEpfz9u94hkz1QEBG4FkC8BsJk,127,20,14.61,No,18.64,0
1DGmNRRVm9iM1quq7gmWXJrag4S5dguoQx,233,20,25.48,No,18.64,1
1MuKwHA492S27V9GVtA9p7f7Z6U6Z79tSd,127,20,20.73,No,18.64,0
185b6ywFePh4B8XrnNyQxvb8yEZbJauz3M,233,20,3.78,No,18.64,1
19Df2XHTZVfbhjnkEjJHLM8KARjKsvru2G,233,20,22.58,No,18.64,1
bc1qsram7jngvea4z02mjr3973ls452wsp3llug0a2,233,20,13.65,No,18.64,1
3E9sznN42NadxTmvoemn9iEABKoWFzwxAJ,127,20,28.43,No,18.64,0
3N94nFG2Kk7ri72pvvLowXPqutaS77Tbkz,233,20,5.55,No,18.64,1
bc1qpyzt9d7h3gl0yzsh5r2qfkp9jncf0s33rmv4au,127,20,8.99,No,18.64,0
1HQMGbFa6mgKDZ33A8BMTLQkRZkgLYeH8d,233,20,14.38,No,18.64,1
bc1pg90846e3qf7wz8zhpkl3lh8sthke7satp452c2wh6ztguwm0a0vs80zsyf,233,20,15.24,No,18.64,1
bc1q7y3mdahjcwwprmramcrkdknf4smnqt6fjqlpn6,233,20,14.19,No,18.64,1
bc1q4uzlfg7x3ee8nelu8cafh57zgxz3kk3l6hcl32,85,52,37.82,No,18.63,1
bc1qxhlk98f08tqv3qs44p8ct9cnswprhh8fc5s3xh,85,52,24.76,No,18.63,1
3FMVJbWoD3MvqDbU5dRZ1Rqi4CoXJMBveS,85,52,38.89,No,18.63,1
bc1qpe6cldk3u53mvpkazdcu70h69htvuas0p509j0,85,52,48.8,No,18.63,1
3FBKESCU9GaSd45mzejuguPKMLTKUrHo4V,85,52,19.33,No,18.63,1
1LmN9fh4LCDT4z6gENPewNn2W7pTU4pLG4,85,52,10.22,No,18.63,1
bc1q69pmfd4utdtm6jtpfc680xz7l87jugys8e7vwc,85,52,3.54,No,18.63,1
1M1avLkssumDRGS7X4LhYUoU3xD2g1Tcgt,85,52,3.09,No,18.63,1
bc1q9m2w9zgg7p2k8zsgnkhvvyp6prv7npx2p2r70n,85,52,25.88,No,18.63,1
bc1q22h7cxmxd65gfwfze392cfggvvsfm5vj54p5w0,85,52,13.85,No,18.63,1
bc1qffvw3c5haks380c8r8v80anjtlvjd0rvfu2lkp,85,52,23.23,No,18.63,1
bc1qw4rshg8htuefdzj75sgat7usg54pnk79wlv99p,85,52,22.41,No,18.63,1
bc1q45p7fx7lupeqmp7a2dq4c8zgmvn7s8yex6mhr6,85,52,21.08,No,18.63,1
16v4BbRphCZP1JPXJsvvUcBi7pHFvVUVqs,85,52,6.28,No,18.63,1
1MU1geLoKtXYFcQbUj3yJStkWNAuTfSwcB,85,52,2.06,No,18.63,1
3N2yu9QpAVYnb8mEYPwsE27rqmodQsUwc1,85,52,35.98,No,18.63,1
bc1q3kwgj8tk2g8p7y9gunkyxlxtyymj52uwvff0gt,85,52,1.45,No,18.63,1
1BR1BznZJHMA65reJt8WwD4qpUUtV3u1k,85,52,4.51,No,18.63,1
bc1qz0fy0ccp2z3nf4ttgswy7x2xjsde59jhe8eqmk,85,52,29.75,No,18.63,1
3GBUQEtS7EQmUsp4qQmQHe5vpictH66Jm7,85,52,19.99,No,18.63,1
bc1qxekwhmtmpz0033kydam0n0hjxfgxjk9umsdysp,85,52,29.37,No,18.63,1
bc1pkg5skt05k782vgzl0j606pxrh9x60gx2ggprkuvsncamcd3a2v6s3nw6q4,85,52,17.74,No,18.63,1
1PNRuyJ3xDq1C1V9qRgZSLD97ZVR7HcSmB,85,52,17.14,No,18.63,1
19vUmqhTWrrdMx6BECXKcxiBaCwrZRkNYW,85,52,28.86,No,18.63,1
3L8tvFvH3YKs4DG5e6VDJfxqHocE49jD1j,85,52,20.56,No,18.63,1
3DEYpQrdpaMm3psvKzK96XdjPrataVFjFu,85,52,5.77,No,18.63,1
bc1q3ug3vxuds7009zugmp0dw3x8vda50r79426xkp,85,52,1.81,No,18.63,1
1B9TMTSfg7UJywBe9Cfyn1xGyNhvzqb7i2,85,52,11.45,No,18.63,1
bc1qccrgzk7g3j4axrzng2y88xh3fd6q3d0qdht42l,85,52,12.7,No,18.63,1
bc1q9gr2rnvfxdaye0vapzea27ytcg98puvgt5qcrx,85,52,9.85,No,18.63,1
3FzrFq88X2HijsECVMZcUDqtxc2UobD71Y,85,52,2.43,No,18.63,1
1GQPeccvakntBvmKabNf54QCwLmzgXbBBy,85,52,9.17,No,18.63,1
1JJNXSBa7BdAFBm9WG4uy8a2bokEEALdVk,85,52,12.7,No,18.63,1
3JmjbeKjo5UobH7GEfVKXiEKJZp8aBvJyV,85,52,6.83,No,18.63,1
32FeHBqHULC41Pu6wLDfSqpzFQECyYEGML,85,52,10.08,No,18.63,1
1PBbMU93WzJkwEhFnFbAjagYU2HQn1ZPJy,85,52,6.87,No,18.63,1
3AYKRZknXiw3h4jhFNcioQtAWDxY216a1K,85,52,0.64,No,18.63,1
bc1qe5jawkry8qtgp7yvpyh4fuxtmadwqxl9nvqvw5,85,52,33.54,No,18.63,1
1LW74Y2FXAc7VPzFeVH8dFiHmF1BLpofeu,85,52,42.79,No,18.63,1
bc1qfq8c6wurjdnmjgqmxa6eug9lk57erwz2alcup7,85,52,20.56,No,18.63,1
3DUCiRHgv7S52Mc7psp7vWxT5BRjmMEtyp,85,52,34.09,No,18.63,1
bc1qx8f8ekr20tx0maeu4yx3y9n48wvj0lvetjyv5z,85,52,41.86,No,18.63,1
3JGpWG5nFM7UhBxsCkMkMA9Aym2xMvJfpE,85,52,17.15,No,18.63,1
bc1qqxcln8nq4hyfp0x735ds7ruxw3jyw0amqnwq8a,85,52,24.29,No,18.63,1
bc1q0tv8m5xy4cx4sqzp8egnwl7dn3fuhjevdes30n,85,52,71.41,Yes,18.63,1
bc1qx8gfqr3tm90n2v44de70p9sza375wmr5j22e5g,85,52,20.51,No,18.63,1
1NTHJH9XwTFHVzGBdAVQrPpPqTgQeWr8jC,85,52,3.54,No,18.63,1
bc1pqygknl8rjelrkj0u4rkhkes74gxq0dkwc4ysfj2grsmkmtjfwvzqxn9fkg,85,52,2.48,No,18.63,1
bc1qpjyjqdq6cg06zwzqnue5m6tt6m47x9cwe3x8az,85,52,19.8,No,18.63,1
bc1qr8gxwg9agrvc6rj2aedgvnhj08fdv22fsjdmxw,85,52,7.63,No,18.63,1
1KuXrtjMy744gaG8ZiAjuJjfmdxcje9yZE,85,52,27.83,No,18.63,1
14N4RSsRF5qrCf8kpGAmfkWUA7fLub1Lq6,85,52,4.14,No,18.63,1
bc1q75cvaxses798cejmxdqtc70w3smp03wywmfkz8,137,12,18.92,No,18.62,0
1BispqmHMj8uZXVrQupTN6Gc9QeeK4ZFQq,137,12,10.48,No,18.62,0
3JoDFE7jXoZFkerAueFWjFsujWQrXwg2CG,137,12,14.53,No,18.62,0
3JmKSguxm5bpvqdQVLAt2Kxg8UT3fbxT5q,137,12,9.1,No,18.62,0
1GXUbKkhhSnndfyduhFqWvpZ9ZFv1222d4,137,12,20.22,No,18.62,0
bc1q8nfqtxjkumns75pfezrxszj4r4wylrnwdft95c,137,12,7.92,No,18.62,0
1DKZi7x4QhvmJ9dzxYcjrZQ4csorJkiEPC,137,12,35.7,No,18.62,0
bc1qca956yctf2wqxxgmuzj50l4r5zch25rw0rfx8h,137,12,16.26,No,18.62,0
bc1qynyzm0tmqzxma7t8ed7g0cgq52tyqer7w684au,137,12,3.72,No,18.62,0
bc1phqppq2at3luns4p5a3uhfna25nnlrvfdcumzhztt67zjdg3jhatszdm822,137,12,17.53,No,18.62,0
bc1qgnc63v0v6fk6mgv7jvkw0r5wj2me9r6thd3j70,137,12,16.02,No,18.62,0
16VRez5k95aCXMgP6NLXyKn8YUrJaNmgxC,137,12,53.09,No,18.62,0
bc1q09n6suyslf2nf2jg6q9serhyj2vc7ph2p3tj8l,158,12,14.98,No,18.6,2
bc1pujpnl2hs98zxfl8aw36fevtxazmj7lkx5j7yqe35atthszju7qdqclsd6d,158,12,3.64,No,18.6,2
3L2xj3giATSP5hgC9vKHheFzZWJkuJfdUy,158,12,10.47,No,18.6,2
1CgmBRhoHJDF6iJ2GBYv25NpebB4HNLx4o,158,12,75.11,Yes,18.6,2
1AHUkZUqw3exMB9GNquES828hR4myH113D,158,12,16.78,No,18.6,2
bc1qxw566vs78kj608aadygncuwfh2lq4rrqh5vp9l,158,12,64.11,Yes,18.6,2
bc1qa406q7y7u8fdk95j3ywx6ejy3lq8jd3zkur899,158,12,7.86,No,18.6,2
bc1q8afgdd5qqs867ucekuj2kzkprvjg5xcfqrjegp,158,12,6.13,No,18.6,2
336FV5uDB9VtCVikfYg4ers2kAMxdHSRyR,158,12,2.36,No,18.6,2
1A6UVhDKFmt5hSDvcwwnzR6s9ngcM35oCN,158,12,6.18,No,18.6,2
bc1q6ttk2ymvp4wftl5l7u37tgr9mr780qrraqvpka,158,12,11.47,No,18.6,2
bc1pdkc66y5akr2hn3s9tcn6w7np0c9rh07zl2dvxckfyyaywwngw0ysuwrkh9,158,12,4.13,No,18.6,2
bc1p7wsl0wpqe2sgwgwnc8x0eept7wvyze9kwa6janujerzs6twyhzeq8qsa3s,50,16,24.55,No,18.55,0
3M1Jbr4qhDK1Ykcj2A8C5AcsAQAc2SavZ8,50,16,4.5,No,18.55,0
3P7zLmegAg3trVjWzzRpzwGAhjiKUNM2Kp,50,16,16.18,No,18.55,0
37nAZ5F7m3e3oLv8FxHoPFRiLaGC7cGneS,50,16,25.93,No,18.55,0
17KfYv9bdSF63xGbtDzgsL6BqkSkeVzoj6,50,16,19.38,No,18.55,0
1FyvopZsrTmKiLEsob15doMQ29ES13zSEt,50,16,28.51,No,18.55,0
bc1q246dszjzf6g09gacvmv5h4xrp7tmqa3xvl0jfp,50,16,26.93,No,18.55,0
bc1q3pv2e5fmmu8lseflxhlms4sstc3sc667ee702j,50,16,25.44,No,18.55,0
bc1pmzes4qcgwvqsn8egedz58uy546x8npelx3t72d9v0g3udakc37fq3qu0u7,50,16,18.11,No,18.55,0
bc1qj8jhhrlpvnu0qt933vdvsnnl4aey9jxrd0mn3w,50,16,6.81,No,18.55,0
bc1pnatkeuw9e3rqzdx88u5vwx3fjeq8rpm0n0uklu8hq23z3s0j5dlspmyy75,50,16,6.71,No,18.55,0
1CK8UbmJPkGCc2yNqiZKhJfnLWCuTwYo4K,50,16,25.07,No,18.55,0
bc1pztgjtqdekjkapkctfyy4lul4yfmrly2mh60g8m4v7cf54wn973css0cpe6,50,16,15.11,No,18.55,0
1L7cD8WHEmj4V1Z9W1pwrfRCLBHqAVcKwj,50,16,26.52,No,18.55,0
bc1qtdtjnxh9wa6h4lpkms30qrhk9t9u7a4k5vqayg,50,16,8.49,No,18.55,0
1BPokLPszrHmCpQWc9tW1x4qxivdwsMUPv,50,16,18.54,No,18.55,0
19Mx3HwHaJC6yeBDhKk65rm1YCCsNqXKq4,40,24,7.84,No,18.49,2
1Mev32kjfpn9c1aD4SDdHy1CwWeQCyptkp,40,24,26.77,No,18.49,2
bc1qr6mzefkm8av4r7cumh0wsn8srm3ptueepy6pl9,40,24,6.3,No,18.49,2
12NTGkGgSQ5gGRqMijyJ4MrNX1YjSVeN6h,40,24,13.01,No,18.49,2
1CGxTirRQVxrntcoVMKRoVGxfBrcxMJ5fn,40,24,22.34,No,18.49,2
bc1qrdyulavc4a6hs5cr6nrvyrrlkyulpuqu360u8p,40,24,2.29,No,18.49,2
bc1q3ha6lq6x6g3y86c5aph5llf494gxn86mmfnez6,40,24,16.3,No,18.49,2
1P169CQ8BBdPY9NsJZWoFfR7Um4izc9pPt,40,24,13.73,No,18.49,2
bc1q49rqvpc22llgpanc00sm6vk7x5m729y52wqe2e,40,24,1.95,No,18.49,2
32XnwoaMjQdnww3a9XuRXW5Ha45c9iHE5B,40,24,9.82,No,18.49,2
bc1qc5g4262n7v8gz2720n2qqlkcn0n632nfnr0npc,40,24,20.64,No,18.49,2
3Nd73T42jRiotfSqNbHn6dNojRR4UFJZaR,40,24,59.58,Yes,18.49,2
bc1qx36ezsmx50ndm2vnrrq4y4pne00hjq0zvp3haf,40,24,36.77,No,18.49,2
bc1q76t3e5qj5j75rx6c5xqfp33wks6umm4kc4e3q8,40,24,11.84,No,18.49,2
bc1qg6702fsdxmt0jl6awyc79x6k5ylegm4ckufmkf,40,24,2.07,No,18.49,2
bc1qep69yt69rv2adyptml4n0j4l9qd0njczvzq6ph,40,24,55.41,Yes,18.49,2
1JUPJCC2H6x2UJySAVwAtYe2wrxhNu133x,40,24,2.99,No,18.49,2
bc1q4lgmndrjqf9uvghpq445xqgwmwks60pgxdgvrs,40,24,8.89,No,18.49,2
136F4DtHswYKBRvmFwzcEpQREJpNQfDpXQ,40,24,25.59,No,18.49,2
bc1p8vfd2fdgztraunzqqel90sq6mcs3v0t7dt8phvf52dg663vkc9vql6zun7,40,24,32.62,No,18.49,2
3MCUSHZDH9TNeSE25j4cko7H5NbNcqMtCG,40,24,42.56,No,18.49,2
bc1pgym5pz4cuhsqj4zpz7jhkq35majc3jzkf4wlhrhxrrtzkcuza93sqgkfz7,40,24,6.77,No,18.49,2
1Nca9Q174yNCaDEHEwM1uShXaxdVbKYw4L,40,24,4.46,No,18.49,2
1DpbJq8GZhxqze6JkoB13UEFPRMfEP5Mek,40,24,13.24,No,18.49,2
bc1qppaukyf3at6k9v9ewvrwqnf8xlwd4njramffsn,115,20,17.43,No,18.46,0
bc1qqg8el8gjd78fxsufn623944wv58yydq6jm9wge,115,20,12.73,No,18.46,0
bc1qs7gqnjndk3u045wz6l0swey98ugcvky494n2tl,115,20,3.73,No,18.46,0
bc1pf0t86eee406605ud3gwlrt0djmy92td7e6tany5d5egzuxkayqashqzywx,115,20,29.23,No,18.46,0
bc1qmjqq2zz2tlf5t69esyqpwcuu8383l8eawkl9td,115,20,23.28,No,18.46,0
1L7w5F4r1WR1a6GpzQa31zJhsU5ip3BVdT,115,20,25.72,No,18.46,0
3J12ePzDRkn8f124kBv3VvKiZVu2r9zMPw,115,20,5.11,No,18.46,0
3AUQJZY9Cs88fwL3X3rC9bZSo3Fb8qUCak,115,20,15.97,No,18.46,0
1ENYRzAMYueRkHgJ21YXUq8Qr1MZsAQMwB,115,20,31.74,No,18.46,0
bc1q384s2r5yhreu80e9pr7hksq4dp0q4fawpmjcd4,115,20,10.93,No,18.46,0
bc1qrlf9aeu9gpzh75rehcxzw5paxufn790sqymgfr,115,20,19.59,No,18.46,0
3JCe9RP26SuvfUmrncqTBychwYExaCwuSf,115,20,18.31,No,18.46,0
3EPebaXn9crrxFdFvb64rWZ4u89Rj3E55C,115,20,17.95,No,18.46,0
